Spp,Length,Weight,Sex,Year,Month,Age,BCAge,BCLength
WAE,345,,U,2016,September,,,
WAE,345,,U,2016,September,,,
WAE,345,,U,2016,September,,,
WAE,345,,U,2016,September,,,
WAE,345,,U,2016,September,,,
WAE,345,,U,2016,September,,,
WAE,345,,U,2016,September,,,
WAE,345,,U,2016,September,,,
WAE,346,,U,2016,September,,,
WAE,346,,U,2016,September,,,
WAE,346,,U,2016,September,,,
WAE,346,,U,2016,September,,,
WAE,346,,U,2016,September,,,
WAE,346,,U,2016,September,,,
WAE,347,,U,2016,September,,,
WAE,347,,U,2016,September,,,
WAE,347,,U,2016,September,,,
WAE,347,,U,2016,September,,,
WAE,347,,U,2016,September,,,
WAE,348,,U,2016,September,,,
WAE,348,,U,2016,September,,,
WAE,349,,U,2016,September,,,
WAE,349,,U,2016,September,,,
WAE,349,,U,2016,September,,,
WAE,350,,U,2016,September,,,
WAE,350,,U,2016,September,,,
WAE,350,,U,2016,September,,,
WAE,350,,U,2016,September,,,
WAE,350,,U,2016,September,,,
WAE,351,,U,2016,September,,,
WAE,351,,U,2016,September,,,
WAE,351,,U,2016,September,,,
WAE,352,,U,2016,September,,,
WAE,352,,U,2016,September,,,
WAE,352,,U,2016,September,,,
WAE,352,,U,2016,September,,,
WAE,352,,U,2016,September,,,
WAE,352,,U,2016,September,,,
WAE,352,,U,2016,September,,,
WAE,352,,U,2016,September,,,
WAE,352,,U,2016,September,,,
WAE,353,,U,2016,September,,,
WAE,353,,U,2016,September,,,
WAE,353,,U,2016,September,,,
WAE,354,,U,2016,September,,,
WAE,354,,U,2016,September,,,
WAE,354,,U,2016,September,,,
WAE,354,,U,2016,September,,,
WAE,354,,U,2016,September,,,
WAE,354,,U,2016,September,,,
WAE,354,,U,2016,September,,,
WAE,355,,U,2016,September,,,
WAE,355,,U,2016,September,,,
WAE,355,,U,2016,September,,,
WAE,355,,U,2016,September,,,
WAE,355,,U,2016,September,,,
WAE,356,,U,2016,September,,,
WAE,356,,U,2016,September,,,
WAE,356,,U,2016,September,,,
WAE,356,,U,2016,September,,,
WAE,356,,U,2016,September,,,
WAE,356,,U,2016,September,,,
WAE,357,,U,2016,September,,,
WAE,357,,U,2016,September,,,
WAE,357,,U,2016,September,,,
WAE,357,,U,2016,September,,,
WAE,357,,U,2016,September,,,
WAE,358,,U,2016,September,,,
WAE,358,,U,2016,September,,,
WAE,358,,U,2016,September,,,
WAE,358,,U,2016,September,,,
WAE,358,,U,2016,September,,,
WAE,358,,U,2016,September,,,
WAE,358,,U,2016,September,,,
WAE,359,,U,2016,September,,,
WAE,359,,U,2016,September,,,
WAE,359,,U,2016,September,,,
WAE,359,,U,2016,September,,,
WAE,359,,U,2016,September,,,
WAE,359,,U,2016,September,,,
WAE,360,,U,2016,September,,,
WAE,360,,U,2016,September,,,
WAE,360,,U,2016,September,,,
WAE,360,,U,2016,September,,,
WAE,361,,U,2016,September,,,
WAE,362,,U,2016,September,,,
WAE,362,,U,2016,September,,,
WAE,362,,U,2016,September,,,
WAE,362,,U,2016,September,,,
WAE,362,,U,2016,September,,,
WAE,362,,U,2016,September,,,
WAE,362,,U,2016,September,,,
WAE,362,,U,2016,September,,,
WAE,362,,U,2016,September,,,
WAE,362,,U,2016,September,,,
WAE,362,,U,2016,September,,,
WAE,362,,U,2016,September,,,
WAE,362,,U,2016,September,,,
WAE,363,,U,2016,September,,,
WAE,364,,U,2016,September,,,
WAE,364,,U,2016,September,,,
WAE,364,,U,2016,September,,,
WAE,364,,U,2016,September,,,
WAE,364,,U,2016,September,,,
WAE,365,,U,2016,September,,,
WAE,365,,U,2016,September,,,
WAE,365,,U,2016,September,,,
WAE,365,,U,2016,September,,,
WAE,365,,U,2016,September,,,
WAE,365,,U,2016,September,,,
WAE,365,,U,2016,September,,,
WAE,366,,U,2016,September,,,
WAE,366,,U,2016,September,,,
WAE,367,,U,2016,September,,,
WAE,367,,U,2016,September,,,
WAE,368,,U,2016,September,,,
WAE,368,,U,2016,September,,,
WAE,368,,U,2016,September,,,
WAE,368,,U,2016,September,,,
WAE,368,,U,2016,September,,,
WAE,368,,U,2016,September,,,
WAE,369,,U,2016,September,,,
WAE,369,,U,2016,September,,,
WAE,369,,U,2016,September,,,
WAE,369,,U,2016,September,,,
WAE,369,,U,2016,September,,,
WAE,369,,U,2016,September,,,
WAE,370,,U,2016,September,,,
WAE,370,,U,2016,September,,,
WAE,370,,U,2016,September,,,
WAE,370,,U,2016,September,,,
WAE,371,,U,2016,September,,,
WAE,371,,U,2016,September,,,
WAE,371,,U,2016,September,,,
WAE,371,,U,2016,September,,,
WAE,372,,U,2016,September,,,
WAE,372,,U,2016,September,,,
WAE,372,,U,2016,September,,,
WAE,373,,U,2016,September,,,
WAE,373,,U,2016,September,,,
WAE,373,,U,2016,September,,,
WAE,373,,U,2016,September,,,
WAE,374,,U,2016,September,,,
WAE,374,,U,2016,September,,,
WAE,374,,U,2016,September,,,
WAE,374,,U,2016,September,,,
WAE,375,,U,2016,September,,,
WAE,375,,U,2016,September,,,
WAE,375,,U,2016,September,,,
WAE,375,,U,2016,September,,,
WAE,376,,U,2016,September,,,
WAE,376,,U,2016,September,,,
WAE,376,,U,2016,September,,,
WAE,377,,U,2016,September,,,
WAE,377,,U,2016,September,,,
WAE,378,,U,2016,September,,,
WAE,378,,U,2016,September,,,
WAE,378,,U,2016,September,,,
WAE,378,,U,2016,September,,,
WAE,379,,U,2016,September,,,
WAE,379,,U,2016,September,,,
WAE,380,,U,2016,September,,,
WAE,381,,U,2016,September,,,
WAE,382,,U,2016,September,,,
WAE,382,,U,2016,September,,,
WAE,382,,U,2016,September,,,
WAE,384,,U,2016,September,,,
WAE,385,,U,2016,September,,,
WAE,387,,U,2016,September,,,
WAE,389,,U,2016,September,,,
WAE,389,,U,2016,September,,,
WAE,389,,U,2016,September,,,
WAE,392,,U,2016,September,,,
WAE,392,,U,2016,September,,,
WAE,400,,U,2016,September,,,
WAE,400,,U,2016,September,,,
WAE,403,,U,2016,September,,,
WAE,403,,U,2016,September,,,
WAE,405,,U,2016,September,,,
WAE,406,,U,2016,September,,,
WAE,406,,U,2016,September,,,
WAE,406,,U,2016,September,,,
WAE,407,,U,2016,September,,,
WAE,408,,U,2016,September,,,
WAE,409,,U,2016,September,,,
WAE,410,,U,2016,September,,,
WAE,411,,U,2016,September,,,
WAE,412,,U,2016,September,,,
WAE,413,,U,2016,September,,,
WAE,413,,U,2016,September,,,
WAE,413,,U,2016,September,,,
WAE,414,,U,2016,September,,,
WAE,414,,U,2016,September,,,
WAE,415,,U,2016,September,,,
WAE,416,,U,2016,September,,,
WAE,417,,U,2016,September,,,
WAE,418,,U,2016,September,,,
WAE,418,,U,2016,September,,,
WAE,418,,U,2016,September,,,
WAE,419,,U,2016,September,,,
WAE,421,,U,2016,September,,,
WAE,421,,U,2016,September,,,
WAE,421,,U,2016,September,,,
WAE,422,,U,2016,September,,,
WAE,422,,U,2016,September,,,
WAE,422,,U,2016,September,,,
WAE,423,,U,2016,September,,,
WAE,423,,U,2016,September,,,
WAE,423,,U,2016,September,,,
WAE,424,,U,2016,September,,,
WAE,424,,U,2016,September,,,
WAE,424,,U,2016,September,,,
WAE,424,,U,2016,September,,,
WAE,425,,U,2016,September,,,
WAE,425,,U,2016,September,,,
WAE,425,,U,2016,September,,,
WAE,428,,U,2016,September,,,
WAE,428,,U,2016,September,,,
WAE,428,,U,2016,September,,,
WAE,428,,U,2016,September,,,
WAE,429,,U,2016,September,,,
WAE,429,,U,2016,September,,,
WAE,430,,U,2016,September,,,
WAE,430,,U,2016,September,,,
WAE,431,,U,2016,September,,,
WAE,431,,U,2016,September,,,
WAE,431,,U,2016,September,,,
WAE,431,,U,2016,September,,,
WAE,433,,U,2016,September,,,
WAE,433,,U,2016,September,,,
WAE,433,,U,2016,September,,,
WAE,433,,U,2016,September,,,
WAE,433,,U,2016,September,,,
WAE,433,,U,2016,September,,,
WAE,433,,U,2016,September,,,
WAE,434,,U,2016,September,,,
WAE,434,,U,2016,September,,,
WAE,435,,U,2016,September,,,
WAE,435,,U,2016,September,,,
WAE,435,,U,2016,September,,,
WAE,435,,U,2016,September,,,
WAE,436,,U,2016,September,,,
WAE,436,,U,2016,September,,,
WAE,437,,U,2016,September,,,
WAE,437,,U,2016,September,,,
WAE,437,,U,2016,September,,,
WAE,438,,U,2016,September,,,
WAE,438,,U,2016,September,,,
WAE,438,,U,2016,September,,,
WAE,439,,U,2016,September,,,
WAE,439,,U,2016,September,,,
WAE,439,,U,2016,September,,,
WAE,440,,U,2016,September,,,
WAE,440,,U,2016,September,,,
WAE,440,,U,2016,September,,,
WAE,440,,U,2016,September,,,
WAE,441,,U,2016,September,,,
WAE,441,,U,2016,September,,,
WAE,441,,U,2016,September,,,
WAE,441,,U,2016,September,,,
WAE,441,,U,2016,September,,,
WAE,442,,U,2016,September,,,
WAE,442,,U,2016,September,,,
WAE,442,,U,2016,September,,,
WAE,442,,U,2016,September,,,
WAE,442,,U,2016,September,,,
WAE,443,,U,2016,September,,,
WAE,444,,U,2016,September,,,
WAE,446,,U,2016,September,,,
WAE,446,,U,2016,September,,,
WAE,447,,U,2016,September,,,
WAE,448,,U,2016,September,,,
WAE,448,,U,2016,September,,,
WAE,449,,U,2016,September,,,
WAE,450,,U,2016,September,,,
WAE,450,,U,2016,September,,,
WAE,450,,U,2016,September,,,
WAE,451,,U,2016,September,,,
WAE,451,,U,2016,September,,,
WAE,451,,U,2016,September,,,
WAE,451,,U,2016,September,,,
WAE,452,,U,2016,September,,,
WAE,452,,U,2016,September,,,
WAE,453,,U,2016,September,,,
WAE,454,,U,2016,September,,,
WAE,454,,U,2016,September,,,
WAE,454,,U,2016,September,,,
WAE,455,,U,2016,September,,,
WAE,455,,U,2016,September,,,
WAE,455,,U,2016,September,,,
WAE,455,,U,2016,September,,,
WAE,456,,U,2016,September,,,
WAE,456,,U,2016,September,,,
WAE,456,,U,2016,September,,,
WAE,457,,U,2016,September,,,
WAE,458,,U,2016,September,,,
WAE,459,,U,2016,September,,,
WAE,459,,U,2016,September,,,
WAE,459,,U,2016,September,,,
WAE,460,,U,2016,September,,,
WAE,460,,U,2016,September,,,
WAE,461,,U,2016,September,,,
WAE,461,,U,2016,September,,,
WAE,461,,U,2016,September,,,
WAE,461,,U,2016,September,,,
WAE,461,,U,2016,September,,,
WAE,462,,U,2016,September,,,
WAE,463,,U,2016,September,,,
WAE,463,,U,2016,September,,,
WAE,465,,U,2016,September,,,
WAE,465,,U,2016,September,,,
WAE,465,,U,2016,September,,,
WAE,466,,U,2016,September,,,
WAE,467,,U,2016,September,,,
WAE,467,,U,2016,September,,,
WAE,468,,U,2016,September,,,
WAE,468,,U,2016,September,,,
WAE,468,,U,2016,September,,,
WAE,469,,U,2016,September,,,
WAE,470,,U,2016,September,,,
WAE,471,,U,2016,September,,,
WAE,473,,U,2016,September,,,
WAE,473,,U,2016,September,,,
WAE,473,,U,2016,September,,,
WAE,474,,U,2016,September,,,
WAE,479,,U,2016,September,,,
WAE,481,,U,2016,September,,,
WAE,487,,U,2016,September,,,
WAE,491,,U,2016,September,,,
WAE,500,,U,2016,September,,,
WAE,501,,U,2016,September,,,
WAE,502,,U,2016,September,,,
WAE,503,,U,2016,September,,,
WAE,504,,U,2016,September,,,
WAE,504,,U,2016,September,,,
WAE,506,,U,2016,September,,,
WAE,,,U,2016,September,,,
WAE,,,U,2016,September,,,
WAE,,,U,2016,September,,,
WAE,,,U,2016,September,,,
WAE,,,U,2016,September,,,
WAE,,,U,2016,September,,,
WAE,,,U,2016,September,,,
WAE,,,U,2016,September,,,
